market_slug,weekend_et,liquidity_score,liquidity_regime,closed_trade_count,realized_pnl,pnl_source
btc-updown-15m-1789154100,False,0.4724367224367224,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789155000,False,0.7050524550524551,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789155900,False,0.5616103116103116,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789156800,False,0.5212647712647712,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789157700,False,0.41427791427791427,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789158600,False,0.5604403104403104,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789159500,False,0.6906809406809407,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789160400,False,0.6023653523653524,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789161300,False,0.37737412737412734,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789162200,False,0.7936605436605436,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789163100,False,0.5626828126828127,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789164000,False,0.6253363753363753,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789164900,False,0.4473206973206973,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789165800,False,0.5044752544752544,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789166700,False,0.4753422253422253,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789167600,False,0.10518310518310518,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789168500,False,0.337009087009087,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789169400,False,0.6928649428649428,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789170300,False,0.6057193557193558,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789386300,False,0.38187863187863186,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789387200,False,0.6125659953784954,high,1,0.83614076895024,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789388100,False,0.49049374049374045,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789389000,False,0.48087139493389497,medium,1,0.74179859,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789392600,False,0.4809387309387309,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789393500,False,0.41656916656916654,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789394400,False,0.34939159939159936,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789395300,False,0.35153416403416404,low,1,-3.4346396028188004,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789396200,False,0.40665127383877386,low,1,-2.831566257765,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789397100,False,0.4855017355017355,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
