market_slug,weekend_et,liquidity_score,liquidity_regime,closed_trade_count,realized_pnl,pnl_source
btc-updown-15m-1789386300,False,0.39998345329693064,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789387200,False,0.5646343614061214,high,1,0.83614076895024,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789388100,False,0.49421692727724004,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789389000,False,0.44692304803333727,medium,1,0.74179859,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789392600,False,0.43145528253495496,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789393500,False,0.3721746504508977,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789394400,False,0.3374245056672458,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789395300,False,0.3086559940431869,low,1,-3.4346396028188004,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789396200,False,0.342768138234641,low,1,-2.831566257765,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789397100,False,0.43485769835360305,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789398000,False,0.5487858856622818,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789735500,False,0.5186620684249716,medium,2,0.6602227199999999,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789736400,False,0.6304273186067676,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789737300,False,0.6246966074904312,high,2,0.95,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789738200,False,0.43334076302073127,low,2,3.0839999999999996,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789739100,False,0.5498179862662365,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789740000,False,0.41502903293229354,low,2,1.0752,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789740900,False,0.16816621163233228,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789742700,False,0.37315297426987676,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789744500,False,0.7195706130553488,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789745400,False,0.42061011613172916,low,1,0.923968094533504,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789746300,False,0.5138981691943934,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789748100,False,0.6181588091599065,high,2,1.139831616,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789751700,False,0.7039911300962757,high,1,1.48275816,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789752600,False,0.7223365795352119,high,1,-4.208795894477184,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789753500,False,0.6973598483364032,high,1,0.990556738394256,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789754400,False,0.6664233648156132,high,1,0.8560488,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789991100,False,0.5552101431289815,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789992000,False,0.3413543476462315,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789992900,False,0.22732894845701995,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789993800,False,0.5657772813766857,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789994700,False,0.49166666666666664,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789995600,False,0.3491705965086457,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789996500,False,0.6415694547861339,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1789997400,False,0.2898299826259618,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1790000100,False,0.6249048564573508,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1790001000,False,0.39333167866302643,low,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1790001900,False,0.5133738727558534,medium,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1790005500,False,0.6864978902953587,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
btc-updown-15m-1790006400,False,0.6065835194837429,high,0,,LOCAL_RECORDED sell fills; settlement PnL may be absent
